caseid,midprice
747,3.1838999999999995
748,3.1814
749,3.1825
750,3.1826
751,3.1782
752,3.1765
753,3.1748000000000003
754,3.1748000000000003
755,3.1759
756,3.1765
757,3.175
758,3.1710000000000003
759,3.1677999999999997
760,3.1666
761,3.1626
762,3.1594999999999995
763,3.1597999999999997
764,3.16405
765,3.1655
766,3.1649000000000003
767,3.1626
768,3.1599
769,3.1559999999999997
770,3.1517999999999997
771,3.1506
772,3.1483999999999996
773,3.1486
774,3.141
775,3.1374
776,3.1388
777,3.1415
778,3.1418999999999997
779,3.135
780,3.1302999999999996
781,3.1298499999999994
782,3.14245
783,3.1579
784,3.1578999999999997
785,3.1649999999999996
786,3.1687999999999996
787,3.1704999999999997
788,3.1683
789,3.1652
790,3.1645
791,3.1635
792,3.1661
793,3.1726
794,3.1719999999999997
795,3.1765499999999998
796,3.1799
797,3.1885
798,3.1885999999999997
799,3.1847999999999996
800,3.1843
801,3.1834
802,3.1874
803,3.1885
804,3.1894
805,3.1889999999999996
806,3.1849
807,3.1832000000000003
808,3.1816
809,3.1792
810,3.1795
811,3.1791
812,3.1799
813,3.17115
814,3.1532
815,3.1444
816,3.1398
817,3.141
818,3.1408
819,3.1479999999999997
820,3.1415
821,3.14
822,3.138
823,3.14255
824,3.1454500000000003
825,3.1412999999999998
826,3.1382
827,3.1368
828,3.1387
829,3.1399
830,3.12965
831,3.13805
832,3.1428
833,3.14135
834,3.1447
835,3.1465
836,3.1429
837,3.14045
838,3.1390000000000002
839,3.1479
840,3.1511499999999995
841,3.147
842,3.1429
843,3.1407
844,3.1384
845,3.1386
846,3.1368
847,3.1357999999999997
848,3.1403000000000003
849,3.13535
850,3.13405
851,3.1308999999999996
852,3.13195
853,3.1313
854,3.1302999999999996
855,3.1319
856,3.13175
857,3.1287499999999993
858,3.1247499999999993
859,3.1283
860,3.1308999999999996
861,3.1311
862,3.1316
863,3.1302
864,3.1290999999999993
865,3.1332
866,3.1372
867,3.1359
868,3.1339499999999996
869,3.1314999999999995
870,3.1302499999999993
871,3.1281999999999996
872,3.1288499999999995
873,3.1285999999999996
874,3.1266
875,3.1250999999999998
876,3.1268
877,3.1228999999999996
878,3.1250999999999998
879,3.1258500000000002
880,3.1293999999999995
881,3.1345
882,3.1336999999999997
883,3.1291999999999995
884,3.1296
885,3.1287999999999996
886,3.1278999999999995
887,3.1262
888,3.1252
889,3.1252
890,3.1258
891,3.1258999999999997
892,3.124
893,3.1208
894,3.1193
895,3.1185
896,3.1179
897,3.1190499999999997
898,3.1225
899,3.1222000000000003
900,3.1193
901,3.1166
902,3.1129000000000002
903,3.1156
904,3.1130999999999993
905,3.1121
906,3.1071499999999994
907,3.1083999999999996
908,3.1102
909,3.1086
910,3.0995999999999997
911,3.0800499999999995
912,3.0812
913,3.09
914,3.0970999999999997
915,3.1029
916,3.0996
917,3.1001
918,3.0984999999999996
919,3.0962
920,3.0955500000000002
921,3.0976999999999997
922,3.10025
923,3.0962
924,3.0928999999999998
925,3.089
926,3.085
927,3.0815
928,3.0805
929,3.0807
930,3.0835
931,3.0841
932,3.0907
933,3.0956
934,3.1074
935,3.11685
936,3.1139999999999994
937,3.1174
938,3.1153000000000004
939,3.1250999999999998
940,3.1255
941,3.1223
942,3.1208
943,3.1235999999999997
944,3.1245
945,3.1311999999999998
946,3.12805
947,3.1245
948,3.1247
949,3.1243999999999996
950,3.1186000000000003
951,3.1179
952,3.1151999999999997
953,3.1147
954,3.1172
955,3.1144499999999997
956,3.1090999999999998
957,3.1104999999999996
958,3.1104999999999996
959,3.1108
960,3.1121000000000003
961,3.1138999999999997
962,3.1195999999999997
963,3.1248
964,3.1258999999999997
965,3.1235999999999997
966,3.1247500000000006
967,3.1328000000000005
968,3.1353
969,3.1411999999999995
970,3.1479
971,3.1462
972,3.1462999999999997
973,3.1521
974,3.15495
975,3.1589
976,3.1717
977,3.1725000000000003
978,3.1726
979,3.1723999999999997
980,3.1754999999999995
981,3.17425
982,3.17855
983,3.1826
984,3.1884499999999996
985,3.1894
986,3.1921999999999997
987,3.1909999999999994
988,3.1862
989,3.1868
990,3.1862999999999997
991,3.1853999999999996
992,3.1881999999999997
993,3.1902999999999997
994,3.1955
995,3.1908999999999996
996,3.1894999999999993
997,3.1887999999999996
998,3.1929
999,3.1956999999999995
1000,3.1925
